COURSE NUMBER,COURSE TITLE,MINIMUM CREDITS,MAXIMUM CREDITS,GRADING METHOD,GEN_EDS FULFILLED,SECTION ID,INSTRUCTOR,TOTAL SEATS,OPEN SEATS,WAITLIST COUNT,LECTURE TIME,2ND LISTED LECTURE TIME,3RD LISTED LECTURE TIME,DISCUSSION TIME,2ND LISTED DISCUSSION TIME,LAB TIME,2ND LISTED LAB TIME,LECTURE ROOM,2ND LISTED LECTURE ROOM,3RD LISTED LECTURE ROOM,DISCUSSION ROOM,2ND LISTED DISCUSSION ROOM,LAB ROOM,2ND LISTED LAB ROOM,UNSPECIFIED TIME MESSAGE,HAS LECTURE,HAS 2ND LISTED LECTURE,HAS 3RD LISTED LECTURE,HAS DISCUSSION,HAS 2ND LISTED DISCUSSION,HAS LAB,HAS 2ND LISTED LAB,IS NORMAL,IS BLENDED (NORMAL AND ONLINE),IS ONLINE,SPECIAL RESTRICTION,PREREQUISITE,COREQUISITE,RESTRICTION,CREDIT ONLY GRANTED FOR,FORMERLY,RECOMMENDED,CROSS-LISTED WITH,DESCRIPTION
"JWST274","Jerusalem in Antiquity: The History of Sacred Space in a Holy City","3","3","Reg, P-F, Aud","DSHU,DVUP,SCIS","0104","Matthew Suriano","20","2","18","MW 11:00am-11:50am","","","W 2:00pm-2:50pm","","","","CCC 1100","","","KEY 0121","","","","","1","0","0","1","0","0","0","1","0","0","","","","","JWST274, RELS274, JWST289J or RELS289J","JWST289J, RELS289J","","RELS274","Examines the complex history of Jerusalem's status as a holy city, with a focus on constructions of sacred space in Judaism, Christianity, and Islam."
"JWST289E","Civil Discourse or Urban Riot: Why Cities Don't (Often) Explode","3","3","Reg, P-F, Aud","DSHS,DVUP,SCIS","0101","Bernard Cooperman","23","2","7","MW 11:00am-11:50am","","","Th 9:30am-10:20am","","","","TWS 0320","","","KEY 0116","","","","","1","0","0","1","0","0","0","1","0","0","","","","","HIST135 or JWST289E","","","HIST135","An examination of the mechanisms that promote peaceful co-existence in urban societies and a discussion of how and why city streets sometimes become violent."
"JWST289E","Civil Discourse or Urban Riot: Why Cities Don't (Often) Explode","3","3","Reg, P-F, Aud","DSHS,DVUP,SCIS","0102","Bernard Cooperman","23","2","9","MW 11:00am-11:50am","","","Th 11:00am-11:50am","","","","TWS 0320","","","KEY 0103","","","","","1","0","0","1","0","0","0","1","0","0","","","","","HIST135 or JWST289E","","","HIST135","An examination of the mechanisms that promote peaceful co-existence in urban societies and a discussion of how and why city streets sometimes become violent."
"JWST289E","Civil Discourse or Urban Riot: Why Cities Don't (Often) Explode","3","3","Reg, P-F, Aud","DSHS,DVUP,SCIS","0103","Bernard Cooperman","23","0","8","MW 11:00am-11:50am","","","Th 12:30pm-1:20pm","","","","TWS 0320","","","KEY 0103","","","","","1","0","0","1","0","0","0","1","0","0","","","","","HIST135 or JWST289E","","","HIST135","An examination of the mechanisms that promote peaceful co-existence in urban societies and a discussion of how and why city streets sometimes become violent."
"JWST319Y","Archaeological Methods and Practice","3","3","Reg, P-F","DSHS","0101","Jorge Bravo","35","0","0","MW 2:00pm-3:15pm","","","","","","","ASY 1213","","","","","","","","1","0","0","0","0","0","0","1","0","0","","ANTH240, ARTH200, CLAS180, or CLAS190","","","ANTH305, ARTH305, CLAS305, or JWST319Y","","","ANTH305, ARTH305, CLAS305","A team-taught, interdisciplinary course discussing theories, methods, and ethical issues in the practice of archaeology."
"JWST319Z","Special Topics in Jewish Studies; Jewish Identity: An Interdisciplinary Challenge","3","3","Reg, P-F, Aud","","0101","Regev Ben-David","30","27","0","TuTh 2:00pm-3:15pm","","","","","","","MMH 1304","","","","","","","","1","0","0","0","0","0","0","1","0","0","","","","","RELS319Z or JWST319Z","","","RELS319Z","Academic Jewish Studies has explored the construction of Jewish identity from multiple vantage points. This course considers the modern construction of Jewishness in light of philosophical and social psychological theories of identity; historical approaches to religion, ethnicity, and nationhood; educational approaches to Jewish identity; and sociological treatments of assessment and measurement."
"JWST333","Martyrs & Merchants, Lawyers & Mystics, Magicians & Messiahs: Jews Between Medieval and Modern Times","3","3","Reg, P-F, Aud","DSHS or DSSP","0101","Bernard Cooperman","27","1","0","MW 3:30pm-4:45pm","","","","","","","TLF 1103","","","","","","","","1","0","0","0","0","0","0","1","0","0","","","","","JWST333 or HIST373","","HIST287 or JWST233; HIST 332; ","HIST373","In an era marked by traumatic expulsions, inquisitorial barbarism, and enforced ghettoization, Jews reinvented themselves. Through their international networks of trade, Jews learned how to negotiate with kings and to govern new, large urban communities in new lands. They took advantage of the printing press to reorganize their literary traditions of law, biblical studies and mysticism, and created new hierarchies of religious status. And they flocked to hear new kinds of enthusiast preachers, celebrating the man they saw as the messiah finally come. We will together explore the contradictory forces that ultimately gave birth to the modern Jew."
"JWST409B","Research Seminar in Jewish Studies; Sages, Magicians, Mystics, and Messiahs: What we know about Jews in Late Antiquity","3","3","Reg, P-F, Aud","","0101","Hayim Lapin","10","5","0","M 4:00pm-6:30pm","","","","","","","TLF 0103","","","","","","","","1","0","0","0","0","0","0","1","0","0","","","","","JWST409B, JWST648B, HIST419E and HIST619D","","","JWST648B, HIST419E and HIST619D","In this course we will explore important areas of change in Jewish communities and practice in late antiquity (300-700 CE). In addition, the course introduces the sources available to historians working on Jews inthis period: inscriptions, papyri, classical rabbinic works, other literary works by Jews, magical bowls and amulets, Roman law, and texts writt en about Jews in Greek, Latin, Syriac, and Arabic. In addition to basic questions such as where Jews lived and when and the possible contraction of Jewish populations, we will examine cultural developmentsincluding the rise of the rabbinic movement in Palestine andMesopotamia, the development of synagogues and liturgy (and their focus on Temple and priestliness), eschatological and messianic expectation, and the interplay between mysticism (imagining and visitingthe heavenlyrealms), magical te xts, and other forms of Jewish practice and community."
"JWST498","Advanced Language Module for Jewish Studies","1","1","Reg, P-F, Aud","","0102","Matthew Suriano","5","5","0","Contact department or instructor for details.","","","","","","","","","","","","","","Contact department or instructor for details.","1","0","0","0","0","0","0","1","0","0","","","","","","","","","Contact department or instructor for details. A supplementary language module for students enrolled in designated Jewish Studies classes. Language and instruction English, texts in original language."
"KNES110","Strength Training","1","1","Reg, P-F","","0101","Jo Zimmerman","20","0","1","ONLINE","","","","","MW 11:00am-12:50pm","","ONLINE","","","","","SPH 0103","","ONLINE","1","0","0","0","0","1","0","1","1","1","","","","Must be in a major within the Kinesiology department","KNES157N, KNES157O, or KNES110","KNES157N, KNES157O","","","Strength training is a multi-modal form of physical activity with many health and fitness benefits. Using the FITT model, students will gain a better understanding of the impact strength training has on the human body, including physical and mental health, preparation for sports, and general fitness at a beginning or intermediate levels. Specifically, students will learn skills to plan their own strength training programs, and ways to modify them for fitness across the lifespan.Attendance is required on the first day of class. Students must pay a $40.00 instructional materials fee. Restricted to KNES majors only. Non-majors may join a hold file."
"KNES110","Strength Training","1","1","Reg, P-F","","0201","Jo Zimmerman","20","15","0","ONLINE","","","","","MW 11:00am-12:50pm","","ONLINE","","","","","SPH 0103","","ONLINE","1","0","0","0","0","1","0","1","1","1","","","","Must be in a major within the Kinesiology department","KNES157N, KNES157O, or KNES110","KNES157N, KNES157O","","","Strength training is a multi-modal form of physical activity with many health and fitness benefits. Using the FITT model, students will gain a better understanding of the impact strength training has on the human body, including physical and mental health, preparation for sports, and general fitness at a beginning or intermediate levels. Specifically, students will learn skills to plan their own strength training programs, and ways to modify them for fitness across the lifespan.Attendance is required on the first day of class. Students must pay a $40.00 instructional materials fee. Restricted to KNES majors only. Non-majors may join a hold file."
"KNES120","Fitness Walking","1","1","Reg, P-F","","0101","Junzhe Cui","24","0","12","ONLINE","","","","","ONLINE","","ONLINE","","","","","ONLINE","","ONLINE","1","0","0","0","0","1","0","0","0","1","","","","Must be in a major within the Kinesiology department","KNES120A or KNES120","KNES120A","","","Provides students a comprehensive overview of walking as well as the physical and mental health benefits of engaging in walking. This class will help students better understand the impact walking has on cardiovascular and exercise health across a lifespan, how to create and implement fitness goals, the importance of proper technique and safety, and the intersection of public health and physical activity.Attendance is required on the first day of class. Students must pay a $40 instructional materials fee. Restricted to students in KNES major. Non-majors may join a hold file."
"KNES120","Fitness Walking","1","1","Reg, P-F","","0102","Junzhe Cui","24","0","11","ONLINE","","","","","ONLINE","","ONLINE","","","","","ONLINE","","ONLINE","1","0","0","0","0","1","0","0","0","1","","","","Must be in a major within the Kinesiology department","KNES120A or KNES120","KNES120A","","","Provides students a comprehensive overview of walking as well as the physical and mental health benefits of engaging in walking. This class will help students better understand the impact walking has on cardiovascular and exercise health across a lifespan, how to create and implement fitness goals, the importance of proper technique and safety, and the intersection of public health and physical activity.Attendance is required on the first day of class. Students must pay a $40 instructional materials fee. Restricted to students in KNES major. Non-majors may join a hold file."
"KNES122","Jogging","1","1","Reg, P-F","","0101","Tim Henkel","24","0","25","","","","","","ONLINE","","","","","","","ONLINE","","ONLINE","0","0","0","0","0","1","0","0","0","1","","","","Must be in a major within the Kinesiology department","KNES131N, KNES131O, or KNES131V","KNES131N, KNES131O, KNES131V","","","Provides students a comprehensive overview of jogging. Understanding that jogging is a form of physical activity that has many health and fitness benefits. This class will help students better understand the impact jogging has on the body, the importance of proper technique and form, nutrition and hydration, and injury prevention at a beginning level. Students will have the opportunity to choose between training for a 5k or a 10k.Attendance is required on the first day of class. Students must pay a $40.00 instructional materials fee. Restricted to KNES majors only. Non-majors may join a hold file."
"KNES136","Beginning Golf","1","1","Reg, P-F","","0101","Jeff Maynor","19","0","29","","","","","","MW 10:00am-11:50am","","","","","","","GLF 1102","","","0","0","0","0","0","1","0","1","0","0","","","","","KNES137N or KNES136","KNES137N","","","Student will learn the game of golf through the development of new skills and improve on existing skills, while expanding knowledge about the game.  This is a beginning golf class intended for those who have little or no previous playing experience.Attendance is required on the first day of class. Students must pay a $40.00 instructional materials fee."
"KNES137","Intermediate Golf","1","1","Reg, P-F","","0101","Jeff Maynor","19","0","11","","","","","","MW 12:00pm-1:50pm","","","","","","","GLF 1102","","","0","0","0","0","0","1","0","1","0","0","","","","","KNES137O or KNES137","KNES137O","","","Focuses on helping the student improve on existing golf skills, lower their score and expand their overall knowledge of the game of golf. This is an intermediate golf class intended for those with previous playing experience.Attendance is required on the first day of class. Students must pay a $40.00 instructional materials fee."
"KNES141","Tumbling and Balance","1","1","Reg, P-F","","0201","Joshua Montfort","19","2","0","","","","","","MW 10:00am-11:50am","","","","","","","SPH 1120","","","0","0","0","0","0","1","0","1","0","0","","","","Must be in a major within the Kinesiology department","KNES141 or KNES140V","KNES140V","","","Students will be introduced to the fundamentals of gymnastics specifically dealing with tumbling, routine development and partner balancing. This is a beginning gymnastics class designed for students with limited gymnastics experience. More advanced skills will be taught as the instructor feels students are ready to learn them. This seven-week course will focus on the safe execution of skills and fundamentals dealing with each of the above topics.Attendance is required on the first day of class. Students must pay a $40.00 instructional materials fee. Restricted to KNES majors only. Non-majors may join a hold file."
"KNES142","Trampoline","1","1","Reg, P-F","","0101","Joshua Montfort","19","0","3","","","","","","MW 10:00am-11:50am","","","","","","","SPH 1120","","","0","0","0","0","0","1","0","1","0","0","","","","Must be in a major within the Kinesiology department","KNES140R or KNES142","KNES140R","","","Students will be introduced to the fundamentals of gymnastics specifically dealing with trampoline skills & routine development. This is a beginning gymnastics class designed for students with limited gymnastics experience. More advanced skills will be taught as the instructor feels students are ready to learn them. This seven-week course will focus on the safe execution of skills and fundamentals dealing with each of the above topics.Attendance is required on the first day of class. Students must pay a $40.00 instructional materials fee. Restricted to KNES majors only. Non-majors may join a hold file."
"KNES154","Beginning Swimming","1","1","Reg, P-F","","0101","Stephanie Draminski","16","0","2","","","","","","TuTh 11:00am-12:50pm","","","","","","","ERC B0120","","","0","0","0","0","0","1","0","1","0","0","","","","","KNES154 or KNES154N","KNES154N","","","Designed to increase water comfort, introduce students to the 6 basic swimming strokes and techniques, and improve one's level of physical fitness through swimming.Attendance is required on the first day of class. Students must pay a $40.00 instructional materials fee."
"KNES156","Pickleball","1","1","Reg, P-F","","0102","Andrea Liberto","19","0","2","","","","","","TuTh 2:00pm-3:50pm","","","","","","","SPH 2101","","","0","0","0","0","0","1","0","1","0","0","Restricted to KNES majors only. Non-majors may join a hold file.","","","Must be in a major within the Kinesiology department","","","","","Provides students with a comprehensive overview of pickleball. This course will help students to better understand the basic skills and etiquette of pickleball, how to score and play in tournament situations, how to apply and articulate the basic rules of pickleball during singles and double play, and explain the health benefits of pickleball.Attendance is required on the first day of class. Students must pay a $40.00 instructional materials fee. Restricted to KNES majors only. Non-majors may join a hold file."
"KNES156","Pickleball","1","1","Reg, P-F","","0202","Andrea Liberto","19","0","1","","","","","","TuTh 2:00pm-3:50pm","","","","","","","SPH 2101","","","0","0","0","0","0","1","0","1","0","0","","","","Must be in a major within the Kinesiology department","","","","","Provides students with a comprehensive overview of pickleball. This course will help students to better understand the basic skills and etiquette of pickleball, how to score and play in tournament situations, how to apply and articulate the basic rules of pickleball during singles and double play, and explain the health benefits of pickleball.Attendance is required on the first day of class. Students must pay a $40.00 instructional materials fee. Restricted to KNES majors only. Non-majors may join a hold file."
"KNES165","Pilates","1","1","Reg, P-F, Aud","","0101","Tami Lee","24","0","1","TuTh 12:00pm-1:50pm","","","","","","","ERC 0105","","","","","","","","1","0","0","0","0","0","0","1","0","0","","","","Must be in the Kinesiology major (08351) ","","","","","Pilates is a basic level pilates class in which students will gain a foundational understanding of pilates history, philosophy, anatomy, physiology, and exercises. It is assumed that students have none/minimal to some knowledge of pilates practice.Attendance is required on the first day of class. Students must pay a $40.00 instructional materials fee. Restricted to KNES majors only. Non-majors may join a hold file."
"KNES165","Pilates","1","1","Reg, P-F, Aud","","0201","Tami Lee","30","0","0","TuTh 12:00pm-1:50pm","","","","","","","ERC 0105","","","","","","","","1","0","0","0","0","0","0","1","0","0","","","","Must be in the Kinesiology major (08351) ","","","","","Pilates is a basic level pilates class in which students will gain a foundational understanding of pilates history, philosophy, anatomy, physiology, and exercises. It is assumed that students have none/minimal to some knowledge of pilates practice.Attendance is required on the first day of class. Students must pay a $40.00 instructional materials fee. Restricted to KNES majors only. Non-majors may join a hold file."
"KNES166","Barre","1","1","Reg, P-F, Aud","","0101","Lauren Filocco","24","9","0","TuTh 12:00pm-1:50pm","","","","","","","SPH 0107","","","","","","","","1","0","0","0","0","0","0","1","0","0","","","","Must be in the Kinesiology major (08351)","","","","","Barre will introduce students to a blend of Pilates, yoga, and ballet. No background in any of the three areas is needed for this class. Students will take a variety of Barre classes, with some focusing on specific muscle groups and others including full-body exercise. Classes will also include stretching and yoga-inspired cooldowns. In addition to the movement components of class, students will learn the history of barre and elements of Pilates. Some areas of barre instruction will be covered as well, including creating a supportive and energetic atmosphere for class participants and ways to modify and amplify classes.Attendance is required on the first day of class. Students must pay a $40.00 instructional materials fee. Restricted to KNES majors only. Non-majors may join a hold file."
"KNES166","Barre","1","1","Reg, P-F, Aud","","0201","Lauren Filocco","24","10","0","TuTh 12:00pm-1:50pm","","","","","","","SPH 0107","","","","","","","","1","0","0","0","0","0","0","1","0","0","","","","Must be in the Kinesiology major (08351)","","","","","Barre will introduce students to a blend of Pilates, yoga, and ballet. No background in any of the three areas is needed for this class. Students will take a variety of Barre classes, with some focusing on specific muscle groups and others including full-body exercise. Classes will also include stretching and yoga-inspired cooldowns. In addition to the movement components of class, students will learn the history of barre and elements of Pilates. Some areas of barre instruction will be covered as well, including creating a supportive and energetic atmosphere for class participants and ways to modify and amplify classes.Attendance is required on the first day of class. Students must pay a $40.00 instructional materials fee. Restricted to KNES majors only. Non-majors may join a hold file."
"KNES170","Beginner Martial Arts","2","2","Reg, P-F","","0101","Kenneth Klotz","24","0","0","","","","","","MW 10:00am-11:50am","","","","","","","SPH 0107","","","0","0","0","0","0","1","0","1","0","0","","","","","KNES144Q or KNES170","KNES144Q","","","Students will be introduced to Tang Soo Do, which is a Korean martial art. The student will learn and develop rudimentary skills necessary to progress in Tang Soo Do. The course is taught at the beginner level assuming no prior experience.Attendance is required on the first day of class. Students must pay a $40.00 instructional materials fee."
"KNES172","Self Defense","2","2","Reg, P-F","","0101","Kenneth Klotz","24","0","0","","","","","","MW 8:00am-9:50am","","","","","","","SPH 0107","","","0","0","0","0","0","1","0","1","0","0","","","","","KNES144T or KNES172","KNES144T","","","Students will be introduced to practical self defense skills in this course. The student will learn and develop rudimentary skills necessary in both basic karate and jiu-jitsu. The course is taught at a beginner level assuming no prior experience.Attendance is required on the first day of class. Students must pay a $40.00 instructional materials fee."
"KNES172","Self Defense","2","2","Reg, P-F","","0102","Kenneth Klotz","24","0","0","","","","","","WF 12:00pm-1:50pm","","","","","","","SPH 0107","","","0","0","0","0","0","1","0","1","0","0","","","","","KNES144T or KNES172","KNES144T","","","Students will be introduced to practical self defense skills in this course. The student will learn and develop rudimentary skills necessary in both basic karate and jiu-jitsu. The course is taught at a beginner level assuming no prior experience.Attendance is required on the first day of class. Students must pay a $40.00 instructional materials fee."
"KNES173","Beginner BJJ & Martial Arts","2","2","Reg, P-F","","0101","Michael Dorothy","28","0","0","","","","","","TuTh 9:00am-10:50am","","","","","","","SPH 0107","","","0","0","0","0","0","1","0","1","0","0","","","","","","","","","This is a coed physical activity course which introduces students to Brazilian Jiu-Jitsu through physically participating in fundamentals of the Art.  Brazilian Jiu-Jitsu (BJJ) is a Brazilian martial art derived from the Japanese style, with a focus on grappling with particular emphasis on ground techniques. Students will learn basic escapes/submissions from ground positions. The student will learn and develop rudimentary skills necessary to progress in the above mentioned style. The course is taught at a beginner level and sparring (rolling) will not be permitted.Attendance is required on the first day of class. Students must pay a $40.00 instructional materials fee."
"KNES190","Flag Football","1","1","Reg, P-F","","0101","Tim Henkel","19","0","1","","","","","","TuTh 10:00am-11:50am","","","","","","","SPH 2101","","","0","0","0","0","0","1","0","1","0","0","","","","Must be in a major within the SPHL-Kinesiology department","","","","","Introduction to Flag Football will provide students with an overview of the game, terminology, rules, skills, and strategies. Students will develop and refine motor skills and movement patterns as they relate to flag football, as well as apply flag football concepts and strategies while focusing on team communication. Students will recognize and discuss the value of physical activity for health, enjoyment, challenge, inclusivity, confidence, fitness, and social interaction, specifically as it relates to flag football and NFL FLAG.Attendance is required on the first day of class. Students must pay a $40.00 instructional materials fee. Restricted to KNES majors only. Non-majors may join a hold file."
"KNES192","Ultimate Frisbee","1","1","Reg, P-F","","0201","Tim Henkel","19","2","0","","","","","","TuTh 10:00am-11:50am","","","","","","","SPH 2101","","","0","0","0","0","0","1","0","1","0","0","","","","Must be in a major within the SPHL-Kinesiology department","","","","","This class will range from beginner techniques on throws and ultimate terminology and rules through a more complete understanding of the game and strategy which goes along with playing it. After the course, the goal is for students to be able to play in a pick up game, recreational league, or potential higher level of competition if desired.Attendance is required on the first day of class. Students must pay a $40.00 instructional materials fee. Restricted to KNES majors only. Non-majors may join a hold file."
"KNES200","Introduction to Kinesiology","3","3","Reg, P-F","","0101","Andrea Liberto","24","0","6","ONLINE","","","Tu 9:30am-10:45am","","","","ONLINE","","","SPH 0308","","","","ONLINE","1","0","0","1","0","0","0","1","1","1","Restricted to students in KNES major. Non-majors may join a hold file.","","","Must be in a major within the SPHL-Kinesiology department","KNES200 or KNES201","","","","Kinesiology is the interdisciplinary study of physical activity that includes seven sub-disciplines: 1) exercise physiology; 2) biomechanics; 3) sport psychology; 4) motor development; 5) motor control; 6) sport history; and 7) sport sociology. This course will examine these areas of study within Kinesiology from scientific and applied perspectives."
"KNES200","Introduction to Kinesiology","3","3","Reg, P-F","","0102","Andrea Liberto","24","0","9","ONLINE","","","Tu 11:00am-12:15pm","","","","ONLINE","","","SPH 0308","","","","ONLINE","1","0","0","1","0","0","0","1","1","1","Restricted to students in KNES major. Non-majors may join a hold file.","","","Must be in a major within the SPHL-Kinesiology department","KNES200 or KNES201","","","","Kinesiology is the interdisciplinary study of physical activity that includes seven sub-disciplines: 1) exercise physiology; 2) biomechanics; 3) sport psychology; 4) motor development; 5) motor control; 6) sport history; and 7) sport sociology. This course will examine these areas of study within Kinesiology from scientific and applied perspectives."
"KNES200","Introduction to Kinesiology","3","3","Reg, P-F","","0103","Andrea Liberto","24","0","6","ONLINE","","","Th 9:30am-10:45am","","","","ONLINE","","","SPH 0308","","","","ONLINE","1","0","0","1","0","0","0","1","1","1","Restricted to students in KNES major. Non-majors may join a hold file.","","","Must be in a major within the SPHL-Kinesiology department","KNES200 or KNES201","","","","Kinesiology is the interdisciplinary study of physical activity that includes seven sub-disciplines: 1) exercise physiology; 2) biomechanics; 3) sport psychology; 4) motor development; 5) motor control; 6) sport history; and 7) sport sociology. This course will examine these areas of study within Kinesiology from scientific and applied perspectives."
"KNES200","Introduction to Kinesiology","3","3","Reg, P-F","","FC01","Emma Powell","38","4","0","Tu 4:30pm-5:45pm","ONLINE","","","","","","SPH 0308","ONLINE","","","","","","ONLINE","1","1","0","0","0","0","0","1","1","1","Restricted to students in Freshmen Connection.","","","Must be in a major within the SPHL-Kinesiology department","KNES200 or KNES201","","","","Kinesiology is the interdisciplinary study of physical activity that includes seven sub-disciplines: 1) exercise physiology; 2) biomechanics; 3) sport psychology; 4) motor development; 5) motor control; 6) sport history; and 7) sport sociology. This course will examine these areas of study within Kinesiology from scientific and applied perspectives."
"KNES225","Hoop Dreams: Black Masculinity and Sport","3","3","Reg, P-F","DSHS,SCIS","0101","Ronald Mower","45","1","7","MW 4:00pm-5:15pm","","","","","","","SPH 1301","","","","","","","","1","0","0","0","0","0","0","1","0","0","","","","","","","","","Has sport disadvantaged African American males? This course critically examines sport as a site where notions of black masculinity are publicly debated, critiqued, challenged, celebrated, and also transformed. Utilizing an interdisciplinary approach, this course explores how sport has been invoked across the political and ideological spectrum to interrogate a number of issues impacting the life chances of young, African Americans males including educational attainment, poverty, social mobility, racism, cultural production, and notions of masculinity."
"KNES226","The Cybernetic Human","3","3","Reg, P-F","DSNS,SCIS","0101","Tim Kiemel","20","0","1","MF 2:00pm-2:50pm","","","W 11:00am-11:50am","","","","ATL 2400","","","SPH 0307","","","","","1","0","0","1","0","0","0","1","0","0","","","","","","","","","Can the profound and rapid technological advances experienced in the 21st century change what it means to be human or the nature of humanity? Emergent technologies, new materials, increased computer power, engineering innovations, and groundbreaking work in the sciences of cognition and action provide myriad opportunities for repairing and enhancing the human body and brain. Examines the ethical, social, and technological implications of an increasing synergism of technology and the body in sports and the arts, at work or home, rehabilitating the body and the brain, and society at large."
"KNES226","The Cybernetic Human","3","3","Reg, P-F","DSNS,SCIS","0102","Tim Kiemel","20","9","2","MF 2:00pm-2:50pm","","","W 12:00pm-12:50pm","","","","ATL 2400","","","SPH 0307","","","","","1","0","0","1","0","0","0","1","0","0","","","","","","","","","Can the profound and rapid technological advances experienced in the 21st century change what it means to be human or the nature of humanity? Emergent technologies, new materials, increased computer power, engineering innovations, and groundbreaking work in the sciences of cognition and action provide myriad opportunities for repairing and enhancing the human body and brain. Examines the ethical, social, and technological implications of an increasing synergism of technology and the body in sports and the arts, at work or home, rehabilitating the body and the brain, and society at large."
"KNES226","The Cybernetic Human","3","3","Reg, P-F","DSNS,SCIS","0103","Tim Kiemel","20","10","2","MF 2:00pm-2:50pm","","","W 1:00pm-1:50pm","","","","ATL 2400","","","SPH 0307","","","","","1","0","0","1","0","0","0","1","0","0","","","","","","","","","Can the profound and rapid technological advances experienced in the 21st century change what it means to be human or the nature of humanity? Emergent technologies, new materials, increased computer power, engineering innovations, and groundbreaking work in the sciences of cognition and action provide myriad opportunities for repairing and enhancing the human body and brain. Examines the ethical, social, and technological implications of an increasing synergism of technology and the body in sports and the arts, at work or home, rehabilitating the body and the brain, and society at large."
"KNES226","The Cybernetic Human","3","3","Reg, P-F","DSNS,SCIS","0104","Tim Kiemel","20","0","3","MF 2:00pm-2:50pm","","","W 2:00pm-2:50pm","","","","ATL 2400","","","SPH 0307","","","","","1","0","0","1","0","0","0","1","0","0","","","","","","","","","Can the profound and rapid technological advances experienced in the 21st century change what it means to be human or the nature of humanity? Emergent technologies, new materials, increased computer power, engineering innovations, and groundbreaking work in the sciences of cognition and action provide myriad opportunities for repairing and enhancing the human body and brain. Examines the ethical, social, and technological implications of an increasing synergism of technology and the body in sports and the arts, at work or home, rehabilitating the body and the brain, and society at large."
"KNES260","Science of Physical Activity and Cardiovascular Health","3","3","Reg, P-F","DSNS or DSSP","0101","James Hagberg","22","0","2","MW 12:00pm-12:50pm","","","M 9:00am-9:50am","","","","SPH 1301","","","SPH 0125","","","","","1","0","0","1","0","0","0","1","0","0","","","","","","","","","Course details (1) the public health importance of and the processes underlying cardiovascular disease, (2) the risk factors for cardiovascular disease and the methods whereby they were identified, and (3) the principles of the scientific evidence supporting the use of physical activity to prevent cardiovascular disease."
"KNES260","Science of Physical Activity and Cardiovascular Health","3","3","Reg, P-F","DSNS or DSSP","0102","James Hagberg","22","0","4","MW 12:00pm-12:50pm","","","M 10:00am-10:50am","","","","SPH 1301","","","SPH 0125","","","","","1","0","0","1","0","0","0","1","0","0","","","","","","","","","Course details (1) the public health importance of and the processes underlying cardiovascular disease, (2) the risk factors for cardiovascular disease and the methods whereby they were identified, and (3) the principles of the scientific evidence supporting the use of physical activity to prevent cardiovascular disease."
"KNES265","Mathematical, Physical, & Statistical Basis of Kinesiology","3","3","Reg, P-F","","0101","Jae Kun Shim","24","0","6","ONLINE","","","","","","","ONLINE","","","","","","","ONLINE","1","0","0","0","0","0","0","0","0","1","","","","","KNES265 or KNES289P","KNES289P","","","Mathematical, physical, and statistical foundations for human movement quantification, analysis, and evaluation. Upon successful completion, this course is expected to better prepare students for the science Core courses, such as biomechanics, exercise physiology, and motor control, that are required for Kinesiology majors."
"KNES282","Basic Care and Prevention of Athletic Injuries","3","3","Reg, P-F","","0101","Joanne Klossner","32","0","0","TuTh 2:00pm-3:15pm","","","","","","","SPH 0308","","","","","","","","1","0","0","0","0","0","0","1","0","0","This section is for KNES Majors Only.","","","Must be in a major within the SPHL-Kinesiology department","","","","","Theoretical and practical foundations of the prevention, recognition, and basic management of athletically related injuries and common sport conditions.Restricted to KNES majors only. Non-majors may join a hold file."
"KNES285","History of Physical Culture, Sport, & Science in America","3","3","Reg, P-F","DSHU,DVUP","0101","Shannon Jette","14","0","20","MW 10:00am-10:50am","","","W 1:00pm-1:50pm","","","","SPH 1312","","","SPH 0305","","","","","1","0","0","1","0","0","0","1","0","0","","","","Restricted to majors or non-majors with less than or equal to 60 credits","KNES285 or KNES293","","","","Examines the history of physical culture in America, focusing on the period from the end of the Civil War to the Cold War. Physical culture refers to a broad range of movement practices including sport, play, rehabilitative exercise, health and fitness training, and recreation and leisure. More specifically, we challenge the idea that historical physical culture practices--and the scientific processes from which they were derived--were 'neutral' or 'objective'; rather, we explore the cultural, social, political, and economic contexts shaping physical culture knowledge, study, structures, and policies across American history. The goal is for you to learn and apply techniques of historical analysis to develop a critical understanding of how knowledge about, and practices of, physical culture supported a particular social order via the construction of difference, norms, and/or hierarchies, and ultimately contributed to some of the inequalities that endure today."
